Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7
65.1,36.6,53.2,65.9,39.45,60.8,27.5,18.55
65.4,35.95,53.0,66.1,38.599999999999994,59.6,27.0,18.299999999999997
63.2,34.6,51.5,64.7,35.7,57.0,24.7,17.299999999999997
59.6,33.150000000000006,48.2,61.4,32.2,54.6,22.9,16.45
57.0,32.05,46.1,58.6,30.4,52.7,21.7,15.85
54.4,31.3,44.4,57.0,29.35,51.0,20.9,15.1
52.2,30.6,43.6,55.6,28.15,49.8,20.3,14.45
50.7,30.15,42.6,54.9,27.049999999999997,49.1,19.6,13.899999999999999
49.7,29.700000000000003,41.7,54.7,26.5,48.3,19.3,13.55
48.4,29.15,41.1,54.0,25.9,47.5,18.7,13.25
47.3,28.7,40.5,53.5,25.6,46.8,18.5,13.100000000000001
46.2,28.4,40.0,52.9,25.1,46.3,18.2,12.899999999999999
45.7,28.1,39.4,52.5,24.65,45.9,17.9,12.600000000000001
44.8,27.7,38.9,51.8,24.25,45.4,17.5,12.3
44.1,27.4,38.5,51.4,23.8,44.9,17.1,12.25
43.6,27.2,38.1,50.8,23.35,44.9,16.9,12.100000000000001
43.4,26.95,37.8,50.2,22.95,44.8,16.8,12.05
45.4,27.0,37.9,51.1,23.799999999999997,46.0,16.9,12.05
49.3,28.35,40.9,53.9,27.0,50.6,18.3,13.5
53.7,30.7,43.9,57.1,29.85,56.0,20.4,13.5
57.5,32.55,47.3,60.4,33.55,59.4,22.5,14.1
60.4,34.150000000000006,49.6,62.6,36.3,59.7,24.3,15.5
62.6,35.6,51.2,64.5,38.2,60.1,25.9,17.200000000000003
64.1,36.4,52.5,65.5,39.1,61.4,26.9,18.35
65.1,36.45,53.2,65.8,39.599999999999994,60.9,27.3,18.85
65.4,35.9,53.1,66.0,38.599999999999994,59.7,26.8,18.65
63.5,34.55,51.6,64.8,35.849999999999994,57.1,24.6,17.55
59.7,33.1,48.3,61.6,32.3,54.6,22.9,16.7
57.1,32.0,46.1,58.6,30.45,52.7,21.8,16.0
54.4,31.25,44.4,56.8,29.35,50.9,21.0,15.399999999999999
52.2,30.5,43.4,55.6,28.25,49.9,20.2,14.7
50.8,30.15,42.4,54.8,27.1,49.2,19.6,14.1
49.8,29.6,41.6,54.5,26.6,48.4,19.3,13.8
48.5,29.15,40.8,53.9,25.9,47.5,18.7,13.45
47.4,28.75,40.3,53.4,25.5,46.8,18.4,13.25
